               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.018805,            0.035292,           0.0022084,             0.74556,             0.71063,             0.72691,             0.45318,            0.026905,            0.071075,            0.010229,            0.006436,            0.006436,            0.006436
                 110,            0.018468,            0.035863,           0.0021796,             0.73523,               0.721,             0.72192,             0.45359,            0.026603,             0.07208,            0.010345,            0.006403,            0.006403,            0.006403
                 111,            0.018835,            0.036046,           0.0020741,             0.71381,              0.7246,             0.71939,             0.44824,            0.026894,            0.071648,            0.010464,             0.00637,             0.00637,             0.00637
                 112,            0.018482,             0.03423,           0.0021329,              0.7206,             0.71597,              0.7207,             0.44983,            0.026728,            0.071485,            0.010775,            0.006337,            0.006337,            0.006337
                 113,            0.018395,            0.033984,           0.0020936,             0.75519,             0.70435,             0.72436,             0.45462,            0.026758,             0.07206,            0.010883,            0.006304,            0.006304,            0.006304
                 114,            0.018048,            0.033942,           0.0021138,             0.72425,             0.72432,              0.7262,             0.45446,            0.026528,            0.070302,            0.010056,            0.006271,            0.006271,            0.006271
                 115,            0.018412,            0.035035,           0.0022049,              0.7219,             0.72599,             0.72666,             0.45444,            0.026522,            0.071775,           0.0099164,            0.006238,            0.006238,            0.006238
                 116,            0.017793,            0.034745,           0.0020839,             0.69704,             0.73493,             0.72077,             0.45174,            0.026681,            0.072484,            0.010131,            0.006205,            0.006205,            0.006205
                 117,            0.017866,            0.034476,           0.0020604,             0.73156,             0.72202,             0.72801,             0.45482,             0.02653,            0.071333,            0.010122,            0.006172,            0.006172,            0.006172
                 118,             0.01851,            0.035151,            0.002264,              0.7252,             0.72965,              0.7216,             0.45298,            0.026744,            0.072578,            0.010326,            0.006139,            0.006139,            0.006139
                 119,            0.018726,            0.034435,           0.0022576,              0.7456,              0.7201,             0.73256,             0.46102,            0.026362,            0.071499,            0.009937,            0.006106,            0.006106,            0.006106
                 120,            0.018047,            0.033443,            0.002021,             0.73023,             0.71881,             0.72234,             0.45303,             0.02658,            0.072173,             0.01017,            0.006073,            0.006073,            0.006073
                 121,            0.018092,             0.03399,           0.0020954,             0.74445,             0.71018,             0.72091,             0.44992,            0.026656,            0.071605,            0.011087,             0.00604,             0.00604,             0.00604
                 122,            0.017975,            0.033411,           0.0019527,              0.7623,              0.6836,             0.72256,             0.45086,            0.026668,            0.073357,            0.010199,            0.006007,            0.006007,            0.006007
                 123,            0.017467,            0.034107,           0.0020538,             0.76981,             0.69215,             0.72096,             0.45309,            0.026583,            0.073813,            0.010585,            0.005974,            0.005974,            0.005974
                 124,            0.017478,            0.033009,           0.0019545,             0.71956,             0.72868,             0.72219,             0.45437,            0.026694,            0.074783,            0.010206,            0.005941,            0.005941,            0.005941
