               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 143,            0.023706,            0.050187,           0.0036631,             0.72824,             0.68176,             0.71778,             0.43971,            0.027382,            0.062101,           0.0097379,            0.005314,            0.005314,            0.005314
                 144,            0.023757,            0.049609,           0.0039973,             0.73986,             0.67984,             0.71586,             0.44087,            0.027137,            0.063762,            0.010147,            0.005281,            0.005281,            0.005281
                 145,            0.023641,            0.050003,           0.0037811,             0.71059,             0.69577,             0.70942,             0.43547,             0.02726,            0.062937,            0.010825,            0.005248,            0.005248,            0.005248
                 146,            0.023649,            0.049701,           0.0035451,             0.70653,             0.71078,             0.72037,             0.43985,            0.027389,            0.062169,            0.010293,            0.005215,            0.005215,            0.005215
                 147,            0.023795,            0.048338,           0.0035849,             0.71229,             0.70034,             0.71712,             0.44177,            0.027463,            0.063682,             0.01023,            0.005182,            0.005182,            0.005182
                 148,            0.023747,            0.049675,           0.0037442,             0.74892,             0.67152,              0.7215,             0.44519,            0.027387,            0.063357,            0.010782,            0.005149,            0.005149,            0.005149
                 149,            0.023508,            0.049378,           0.0034959,             0.69763,             0.69645,             0.71451,             0.44166,            0.027261,            0.063603,            0.010457,            0.005116,            0.005116,            0.005116
                 150,            0.023338,            0.050151,           0.0033574,             0.72648,             0.70039,             0.72115,             0.44235,             0.02723,            0.063342,            0.010581,            0.005083,            0.005083,            0.005083
                 151,            0.023225,            0.048757,           0.0033237,             0.71064,             0.70847,             0.72092,             0.44215,            0.027402,            0.065045,            0.010267,             0.00505,             0.00505,             0.00505
                 152,            0.023199,            0.050044,           0.0035953,             0.70419,             0.68214,             0.70644,             0.43483,            0.027511,            0.065953,            0.010735,            0.005017,            0.005017,            0.005017
                 153,            0.023092,             0.04953,           0.0034566,             0.72407,             0.69765,             0.72422,             0.44717,            0.027093,            0.063358,             0.01027,            0.004984,            0.004984,            0.004984
                 154,            0.023148,            0.048842,           0.0034201,             0.73229,             0.68226,             0.71917,             0.44187,            0.027409,            0.064669,            0.010692,            0.004951,            0.004951,            0.004951
                 155,            0.023443,            0.049709,           0.0032863,             0.72209,             0.70232,             0.71742,             0.43693,            0.027476,            0.063969,             0.01019,            0.004918,            0.004918,            0.004918
                 156,            0.022866,            0.048793,           0.0032217,             0.71855,             0.70468,             0.71429,              0.4362,            0.027236,            0.063653,            0.010645,            0.004885,            0.004885,            0.004885
                 157,            0.022915,            0.047949,             0.00346,             0.74079,             0.69291,             0.72146,             0.44505,            0.027197,             0.06382,             0.01067,            0.004852,            0.004852,            0.004852
                 158,            0.023123,            0.048893,           0.0032091,             0.74201,             0.68086,             0.71778,             0.43683,            0.027471,            0.064901,            0.010591,            0.004819,            0.004819,            0.004819
